16887:58,616,654,61,554,302,542,650,84,29
16890:616,999,3233,245,554,32,486,518,289,654
16891:
16896:70,780,698,731,17,76,650,518,363,58
16898:23768,78387,96618
16918:5648,70392,10031,1471,730,12396,6145,36630,57701,18200
16926:58,17,616,654,302,554,542,650,861,8
16929:245,76,224,4798,302,542,10316,15,40,774
16945:650,568,302,17,1349,138,736,162,616,32
16954:564,542,61,302,322,736,554,32,15,654
16961:17,76,32,70,245,15,84,302,787,2200
16972:
16980:76,17,500,698,81,58,327,3307,8,508
16983:17,302,654,542,76,554,861,162,84,289
16993:302,17,654,58,84,616,518,94,101,363
17006:616,302,654,650,554,861,17,564,138,61
17007:654,58,616,354,29,162,518,101,301,15
17008:17,787,508,542,1119,101,84,327,363,245
17020:58,616,302,654,15,542,101,650,861,17
17034:866,2139,17,546,7194,58,698,654,302,40
17053:17,302,616,1684,654,8,58,861,354,190
17056:58,17,542,650,61,861,654,564,84,32
17074:95682,4639,13696,37082,102939,4021,1749
17079:17,616,650,358,62,554,654,518,84,70
17097:17,238,301,508,947,58,226,302,94,97
17099:302,58,654,861,650,17,564,542,190,32
17115:3484,2194,40,17,238,564,542,8008,302,245
17116:3282,6320,3060,20245,75100,54427,71248,47278,16009,40211
17117:931,710,245,873,947,1471,736,17,119,65
17118:17,654,616,542,58,15,650,787,518,76
17147:8,114,496,1508,17,84,656,508,787,2414
17154:28590,81,24225,347,1616,10595,26046,10236,2600,83102
17158:5975,4040,14814,5319,8772,4671,10981,533,13341,8529
17159:518,17,245,61,364,1511,15,542,564,616
17164:81,226,986,17,698,5767,564,500,1023,302
17165:564,302,61,616,542,17,554,364,58,518
17178:92781,20769,111199
17191:654,17,81,616,302,542,285,1326,236,58
17193:131,17,245,94,1126,2302,873,119,2955,363
17195:17,616,302,238,1196,8,554,564,861,654
17208:385,805,22801,28166,18892,500,802,20674,12233,39619
17241:17,289,245,301,226,654,616,32,84,70
17243:226,17,76,654,616,245,354,58,138,363
17251:1326,168,10267,8860,14754,719,76,984,463,1400
17254:105897,111262,84943,30771
17266:302,17,84,616,58,8,650,1102,76,285
17267:17,1535,70,654,138,1023,542,518,508,15
17272:616,302,654,84,8,518,542,285,289,15
17278:840,197,8069,5627,26925,15772,13049,4755,1352,18791
17279:8772,5975,4671,533,911,10981,17316,74204,2139,9462
17285:17,1299,60324,70311,8,39788,22058,78240,1679,76
17297:616,29,302,70,6,58,245,654,101,84
17328:17,616,564,508,58,8,542,138,301,1405
17358:61,302,616,15,542,654,322,58,1511,285
17363:542,17,616,61,58,1196,302,1403,1511,564
17378:5292,43006,15190,14255,1419,89419
17412:1002,2548,931,11973,19299,65056,1446,5784,89220,1382
17415:654,17,29,616,285,162,76,322,61,62
17418:7869,1002,20642,40013,238,535,6455,1164,9526,387
17426:
17440:17,302,616,58,654,564,518,15,289,364
17448:3177,834,1131,12697,509,69325,42479,49343,7669,4589
17461:17316,8772,9435,8867,7926,10981,24473,8759,25184,6122
17473:302,10622,101,1140,1787,564,654,431,673,1913
17474:19829,16995,866,31315,361,670,2139,14021,1546,1913
17475:15,302,616,8,518,29,285,542,364,32
17477:17,564,508,8,70,302,698,546,947,81
17484:4650,30259,34582,95159,245,542,3039,89499,7334,4965
17492:654,616,58,542,15,84,1102,518,101,8
17498:
17499:12929,50378,104100,98858,63712,15284,21279,45611,3723
17513:81,17,262,564,58,518,508,650,654,302
17522:17,508,70,76,226,1382,225,1644,84,5767
17528:654,58,302,554,616,6,650,1403,859,17
17530:17,616,654,58,302,12332,236,787,238,542
17547:17,654,302,650,1140,616,58,861,285,6
17549:337,385,45975,805,16881,120518,62840,83173,80736,39936
17551:4364,1190,7333,1126,119,363,564,131,548,518
17556:44150,70,26162,22878,6097,61658,91863,827,3819,81
17562:1119,245,654,17,1987,616,84,327,1187,8
17576:1397,2510,14268,4656,603,8640,7926,4341,10981,6311
17579:
17591:61279,89928,54606,4348,17822,5584,54442,21439,54989
17592:168,1460,760,5480,1164,1528,2275,81,984,2153
17606:17,58,15,650,302,245,61,654,8,32
17620:
17624:654,616,302,518,84,554,58,354,787,245
17625:4671,311,17316,8772,76,1011,533,203,8427,8759
17626:17,70,302,84,1462,94,138,2416,508,354
17642:
17653:1592,12508,17,669,14754,76,1326,8725,7680,17692
17671:84,518,1102,1039,17,1009,736,14728,8,302
17688:84,1102,58,518,302,616,354,508,787,902
17689:302,518,58,654,616,650,508,94,76,787
17695:61,15,8,58,302,616,518,76,1405,654
17716:19908,9554,6125,18716,6186,25956,27339,21587,58399,112914
17731:21666,83875
17749:654,58,15,32,402,542,70,616,8,302
17753:17,616,654,61,15,542,1535,58,76,787
17779:654,302,736,84,356,301,162,101,616,354
17792:
17798:262,719,76,2021,1913,17,2265,28933,1164,3955
17810:7334,311,14259,2215,11855,17,787,7468,302,8867
17812:15,542,58,61,654,616,363,518,999,302
17813:1099,17,873,12710,650,363,564,15,1109,31550
17831:21825,29778,92244,56263,92830,44510
17844:58,12332,616,17,322,654,542,302,138,301
17863:
17867:22799,13375,85974,844,50301,1167,10714,37637,13108,47061
17869:168,719,8860,984,5480,463,661,2153,2642,3601
17890:2406,7627,5693,1176,14966,1546,11887,29543,27364,42870
17897:58,616,84,29,1102,8,542,101,285,15
17905:654,302,616,58,17,289,966,394,101,162
17919:542,650,17,101,58,554,616,654,15,76
17921:6127,785,11671,686,302,17,32616,496,76,616
17922:70,17,226,616,1535,654,84,138,76,8
17925:
17926:
17936:
17937:
17972:226,17,616,58,302,245,76,29,363,1023
17974:55971,493,10031,2602,1690,54225,17925,12624,28888,65
17993:17,564,8,364,58,616,518,76,62,302
18005:
18030:17,302,1102,654,94,8,518,76,508,58
18039:8,17,616,654,58,302,15,650,65,245
18042:17,327,8,542,1023,29,650,61,162,65
18046:1528,168,719,5738,76,14754,7180,352,801,1326
18068:26292,120409,79803,103517
18070:1987,353,1065,1002,17,8,564,441,508,2302
18089:22243,21001,94695,1684,74445,17,32827,225,654,70086
18090:441,4513,1002,3506,3618,5083,1256,1744,4194,710
18101:17,1744,245,508,947,774,2548,931,8,3484
18123:866,17,76,654,546,29,482,84,302,254
18127:76,61,17,787,1382,245,119,8,654,5767
18133:654,58,17,6,285,2919,302,568,29,15
18146:1471,61736,1473,9245,79260,5124,2980,1305,6062,568
18147:84,94,654,61,616,15,32,58,119,363
18163:654,58,302,616,17,6,29,322,84,542
18165:616,1684,654,17,58,302,650,861,394,8
18166:17,654,302,353,518,363,364,902,29,542
18182:70,84,654,302,58,94,616,518,29,354
18186:58,302,654,8,518,61,787,32,1405,542
18187:3256,8,1382,947,378,17,4005,354,1131,16978
18195:
18200:81,140,70,986,1888,1749,11,2379,3423,226
18204:177,11497,22655,69494,66537,103120
18208:2543,9435,17486,8867,8427,1011,11855,2215,311,4625
18209:19845,62468,22155,115887,1832,616,302,1822,1499,31367
18211:518,787,1511,542,15,616,94,1403,61,654
18212:17,518,76,101,1023,327,1405,32,354,84
18261:106016,5328,71764
18272:
18273:780,17,262,5767,76,731,508,70,654,289
18284:17,61,542,554,616,302,518,15,245,32
18306:17,58,616,302,15,6,289,162,1196,861
18311:81,226,262,140,3423,500,70,2379,3939,986
18316:901,85496,73150,1970,2064,94176,704,14961,683,10617
18322:189,4755,2880,10041,17,378,1712,8,3172,508
18334:
18337:616,17,302,654,564,94,101,518,542,8
18360:508,17,542,564,698,518,101,787,496,238
18365:2982,16776,32584,4958,75,873,21070,12776,1281,44715
18384:17,8,1511,564,62,650,238,15,61,861
18392:654,58,302,861,17,15,564,518,238,394
18394:4982,58929,5331,4046,73263,14754,8990,1460,16046,35714
18404:616,654,17,363,32,650,302,1535,94,1196
18405:76,564,32,8,654,302,17,62,518,616
18411:974,22,564,8,14152,1957,10466,518,1644,106
18416:1326,13384,83608,9413,2316,3484,70240,22056,168,93135
18417:654,302,58,861,84,542,650,564,285,1535
18433:
18491:17,81,780,70,262,6395,2700,224,289,14059
18496:168,719,984,463,8733,574,1013,5488,7838,1230
18505:76,616,17,861,542,302,8,654,546,564
18510:58,302,616,29,17,654,542,564,650,495
18525:
18545:17,1410,245,518,8,616,486,564,2733,101
18561:302,654,15,17,518,8,542,84,245,486
18571:17,650,654,616,58,15,861,76,29,8
18616:650,302,58,8,61,542,654,29,616,138
18639:58,654,302,616,17,29,81,564,736,787
18648:202,40,12611,698,8,245,1355,32798,94,4919
18657:17,518,616,8,58,902,84,654,2302,542
18663:302,616,224,654,17,58,236,182,62,650
18666:564,654,616,17,226,861,542,302,8,101
18686:17,564,616,1410,8,81,70,736,518,6207
18690:603,2543,5975,1397,5372,23181,17316,911,25145,6311
18697:52105,3372,37480,13897,3672,17567,43803,88520,5545,4049
18698:51964,1652,24775,106950,117058,73814,58338,787,59288,103
18707:
18709:76,654,17,564,354,8,1196,787,508,84
18711:
18712:1449,2523,38152,10695,51890,29432,42752,14595,831,6455
18713:
18766:654,84,58,8,29,650,354,518,94,616
18810:17,285,302,1196,554,15,364,518,1140,1511
18815:616,76,542,518,32,101,17,226,1023,654
18823:17,58,138,302,654,224,4032,873,84,901
18827:1787,81,76,2600,698,40,546,1344,262,826
18836:17,58,654,616,302,15,29,650,84,61
18845:61,15,17,616,58,32,1196,542,518,302
18852:7021,3372,9289,10492,19871,3672,8321,52460,17567,6503
18885:17,138,1462,70,2139,301,76,508,84,302
18887:709,23490
18901:616,654,6,861,76,29,363,15,62,564
18944:10118,226,1709,106684,1690,654,236,616,322,5575
18965:82547,118720,111132,109889,33912,5328,101347,111907,59514,6730
18999:289,2302,6759,409,787,84,616,6,101,564
19001:302,76,58,542,15,654,245,616,1050,70
19006:
19010:654,17,58,8,616,190,84,354,101,518
19019:17,302,654,58,70,542,8,616,84,1535
19022:780,17,262,7211,140,229,8511,654,8588,3374
19025:
19030:
19032:8,17,58,654,616,84,302,518,70,650
19043:
19046:9383,53924,97380,74069,25787,110825
19048:17,302,58,654,1196,322,616,564,138,650
19049:774,970,3506,1524,4487,2824,48,899,3434,1187
19050:
19051:654,17,8,58,616,518,84,289,1196,394
19062:17,70,787,138,542,654,58,1535,902,518
19065:34309,32,17,6,302,15,94,58,1578,124
19069:2715,5287,1002,17,10660,15335,285,29282,2956,3142
19070:
19094:377,1131,4239,2675,289,302,17,2715,535,76
19095:17,58,1023,302,616,364,650,736,327,15
19096:17,2139,564,518,508,1126,496,902,302,1471
19097:76,58,654,17,302,616,2265,564,518,61
19102:58,542,29,654,15,285,70,8,554,61
19129:
19130:17,616,302,1196,650,542,564,1511,861,15
19144:17,654,364,76,616,402,61,32,224,119
19148:8322,31597,56595,26374,24933,9674,3790,1111,12508,4058
19156:834,13356,15199,398,7048,2602,90695,1205,8,350
19163:10041,2880,3107,1527,6266,6434,26749,4825,8848,378
19165:17,947,84,302,787,32,542,1102,518,2950
19174:14785,6040,7317,873,236,654,12377,2060,3884,1832
19176:2579,301,2139,131,1382,429,1405,947,736,61
19178:31315,361,866,885,2139,1913,670,33572,1546,535
19184:
19185:26531,91856,2076,3014,15911,2980,59461,34135,1171,9814
19198:168,719,5480,984,7838,661,1400,8733,901,2139
19199:4755,1352,10041,3107,1527,4825,3172,189,1923,8
19240:17,1119,58,1187,2935,875,891,616,322,70
19241:302,58,518,616,101,542,1405,508,8,364
19243:302,654,84,76,58,518,17,1405,546,861
19244:11188,398,54563,7703,16800,294,4320,4254,37386,4600
19246:58,302,101,654,354,84,32,616,542,1140
19259:78321,44253,23200,76009,15816,508,746,1709,1566,8011
19262:168,661,719,11255,135,984,8860,1740,2103,760
19265:17,654,616,302,518,84,58,29,1550,62
19276:17,58,654,518,29,616,76,84,302,62
19277:157,3196,8069,197,10541,5627,245,4626,26925,27094
19304:
19307:5097,2139,17,354,4880,1102,84,56166,5670,302
19308:654,84,302,58,650,354,616,29,301,289
19309:1187,2162,875,17,84,302,6450,4420,4299,496
19320:17,616,15,654,58,508,500,2548,378,4268
19328:8322,26374,24933,56595,31597,9674,29273,970,6397,51588
19343:93612,61118
19354:17,40,262,76,358,45,81,1196,596,61
19355:654,616,138,15,542,58,302,17,564,76
19356:59903,377,30606,63060,111200,4731
19357:84430,2405,16387,31295,46724,16424,12022,13926,19000,12586
19400:58,654,302,84,8,518,736,861,29,650
19405:10333,12009,54903
19410:947,1382,431,3789,5145,10850,873,4697,17,2548
19422:17,564,518,58,70,226,29,654,616,8
19433:24380,52732,656,535,68645
19434:40,564,542,1196,409,58,17,363,402,61
19443:
19444:2139,76,81,17,730,364,1069,358,866,3307
19446:8,542,616,564,17,409,58,15,518,486
19447:17,8,327,616,15,429,394,813,302,564
19448:76,684,8783,4146,5357,866,17,2857,1651,2528
19452:17,518,616,58,542,8,289,302,654,61
19462:245,17,2030,542,518,94,787,654,2955,61
19463:
19467:654,736,302,84,616,1102,58,301,101,162
19468:654,58,84,29,8,616,301,354,518,289
19475:81,564,500,542,1276,262,245,167,238,226
19476:5975,11538,81306,65620,13443,59321,603,59885,14606,13341
19482:17,564,616,302,289,364,62,76,15,114
19498:
19503:
19517:616,654,58,518,8,84,302,101,15,32
19528:81,9790,14174,3739,12727,13544,262,10071,780,16404
19541:70743,533,37269,4880,21684,16504,49359,13341,33927,361
19544:21366,13635,20915,23467,1405,826,21486,364,3965,3474
19549:302,58,17,654,616,554,861,76,650,15
19554:302,17,58,654,1102,518,508,542,787,32
19582:
19583:17510,402,7306,17,1256,1145,11153,5122,5048,16629
19626:76,654,302,650,138,564,301,29,616,84
19646:43061,10889,75767,21,65,96106,85326,774,44488,51913
19680:
19682:17,1196,542,58,61,616,518,32,564,15
19692:1606,8,787,1382,508,131,61,1508,518,4967
19705:73512,93480,224,114,7407,45390,120421,32217,69661,966
19707:81,780,17,70,8,787,76,3137,1535,616
19757:81,698,542,70,76,62,564,650,654,402
19759:564,518,1405,17,984,8,616,289,58,508
19763:19065
19764:17,302,58,289,616,29,285,6,8,1196
19768:3526,103858
19774:58,17,616,542,322,70,698,861,736,76
19781:58,616,302,654,17,1196,94,861,76,542
19788:17,58,787,29,302,1196,32,650,84,542
19814:
19832:790,891,908,88166,1119,8,10408,17,44435,542
19847:17,616,302,58,8,70,301,1023,84,101
19852:
19881:98550,34971,12098,48607,9441,16855,6142,426,4364,66019
19882:76,8,84,616,245,32,301,354,654,70
19887:
19893:17,70,138,654,616,518,302,1535,1196,650
19950:3039,16029,17,101,31488,12750,84,1508,27788,787
19965:6874,103,650,209,302,6,616,4833,966,29
19983:
19985:616,302,508,58,17,518,76,29,542,15
19996:654,302,736,84,356,301,162,101,616,354
20059:17,654,8,302,58,616,84,518,364,787
20067:15777,84473,72769,48857,51565,9869,68854,39138,76055,89944
20073:2139,17,8,902,1471,1405,564,40,76,58
20074:119,4268,21438,4364,245,131,9572,2302,518,327
20075:2935,1152,70,238,138,1119,654,736,780,2414
20094:301,61,2579,131,4364,1405,947,2140,486,17
20095:17,518,84,542,76,119,616,546,654,508
20115:
20116:
20120:23116,28915,1407,5471,2831,61158,24627,58,42584,5140
20125:
20160:661,76,175,297,3789,1069,168,10267,1230,8733
20161:17,564,70,1462,654,899,226,302,518,84
20166:302,616,654,17,29,70,61,356,15,650
20183:1592,12508,17,669,7680,76,1326,14754,8725,17692
20206:76,2153,564,168,877,1326,5480,2275,8860,4462
20208:
20220:58,654,542,616,518,61,650,76,787,736
20233:
20234:17,58,1102,70,616,101,787,736,363,15
20257:11310,18966,16656,8567,845,87074,56807,54497,58,70084
20268:
20294:119,50658,52583,61982,25913,7741,7361,1091,88215,17
20299:17,518,999,654,245,58,616,542,61,15
20304:
20305:76,2139,2852,4755,94,731,508,5767,1558,1790
20316:654,302,616,542,29,32,564,554,61,518
20319:
20322:2859,57551,94885,13320,1412,378,101831,1208,40148,25826
20327:25969,80321,59670
20333:17,302,616,654,58,542,8,1102,650,245
20334:17,302,650,616,654,70,736,8,29,518
20360:17,616,58,564,1102,8,84,76,861,518
20378:508,8,1405,1382,15,61,518,402,1126,245
20379:12332,367,17527,349,500,2139,8167,81,1023,10048
20380:2162,17,518,496,138,654,4420,6450,4299,301
20381:
20394:28605,54099,110318,113362,28760,41101,11241,9915,77678,58923
20395:616,302,58,17,8,654,18903,4210,736,1102
20409:
20420:
20438:76265,7082,28323,23213,32568,4943,7212,39684,26165,30669
20439:
20440:4146,9314,4110,10302,46844,10692,59009
20441:17,224,302,58,650,616,29,654,542,8
20443:302,17,508,15,616,554,654,650,8,58
20456:616,654,302,542,650,17,58,564,61,861
20463:8783,46024,24647,302,16372,1651,26915,6901,27427,12093
20465:17,1196,654,518,32,861,616,15,58,633
20466:4671,7468,9594,14259,17,787,8867,358,9435,12861
20473:533,2543,4671,10981,5975,7926,8772,1011,3034,7622
20497:1091,175,22108,79575,17501,6495
20498:17,616,654,101,8,302,58,542,61,6
20507:603,1397,7926,5975,6311,13341,9054,2543,2510,19206
20512:8,2139,17,931,710,616,1276,342,787,5567
20520:1131,533,13341,14814,10180,15299,25821,5975,17508,23370
20544:
20545:508,76,17,70,61,654,302,8,616,101
20546:17,302,15,61,554,542,650,518,787,62
20547:76,542,429,311,17,698,508,754,238,15
20549:15,17,518,616,542,363,285,8,1987,58
20550:11080,899,17,48660,62947,53485,564,1413,42589,422
20553:302,58,17,616,29,84,8,162,354,322
20555:302,3539,58,902,861,1305,1804,268,1403,101
20556:8322,30815,13077,51232,13647,31597,18743,56595,24933,6856
20572:302,654,245,8,508,698,226,15,76,17
20582:17,302,787,1023,8,654,29,58,650,70
20607:17,58,616,29,84,15,101,787,861,1102
20624:17,112211,1709,4008,2298,616,8,1927,1614,9346
20628:17,245,654,61,29,616,94,8,302,518
20655:17,8,564,616,302,542,1410,58,245,518
20684:3423,780,731,5767,140,3137,2241,1749,13544,226
20685:616,17,8,58,302,15,654,61,542,861
20697:984,719,5480,1400,7838,760,574,8860,8733,1528
20720:
20721:654,302,736,84,356,301,162,101,616,354
20735:1405,564,826,363,3,425,2101,76,6292,1549
20736:2714,2696,2403,245,1827,3506,1524,17,3207,4268
20752:56113,12115,51035,17519,82549,2593,12791,13504,72766,64628
20756:17,179,76,138,616,70,1023,61,94,986
20761:3800,140,51363,20799,16978,11035,564,22496,422,15279
20766:17,616,654,245,1119,302,15,61,2302,508
20790:
20807:27845,48420,66768,107182,117512,121030,29542,87666,106872,84057
20809:17,76,11887,226,508,116,866,7011,378,238
20810:
20812:245,4268,710,353,441,65,564,1744,103,131
20846:
20857:62839,99048,31022,6531,83521,9889
20858:533,4889,1397,2510,14268,4656,6311,8640,306,7641
20872:81,76,1682,2139,986,616,17,902,650,564
20892:302,58,1462,654,17,564,84,1535,616,70
20906:6503,8660,15921,302,409,17,8,84,19871,24608
20908:1913,76,17,22614,2967,226,5738,1881,371,4755
20911:238,245,654,518,17,354,4268,65,542,364
20912:
20918:654,29,616,58,17,861,302,650,84,1102
20926:616,17,654,302,542,15,61,518,1196,32
20932:
20950:4414,1578,3144,302,17,179,1987,58,61,486
20954:
20973:17,518,616,1196,32,289,902,58,15,554
20985:17,361,58,302,866,2139,902,508,616,20836
20990:70,17,654,301,564,138,58,29,76,947
21028:518,616,84,8,564,58,974,6,101,22
21029:39390,2275,54625,29064,5150,20074,21493,9613,95209,10834
21030:76,616,654,58,2139,302,861,542,301,17
21032:8,58,508,17,1109,542,518,76,302,616
21033:17,654,616,354,245,29,65,84,32,302
21037:616,698,518,262,2139,5663,245,486,564,58
21080:245,94,1987,518,17,65,8,32,363,1511
21082:140,10503,21963,27291,731,81,46745,4154,72271,1352
21084:4274,20959,6783,518,616,542,37348,327,1446,3661
21120:17,302,29,616,354,542,58,8,84,554
21139:7926,2215,20442,7622,8392,8427,8772,10981,2543,5975
21140:302,616,654,58,76,564,301,8,138,84
21148:1528,27457,32677,262,12870,5663,719,8860,3177,78050
21149:616,17,58,654,861,302,6,1196,542,162
21151:654,554,650,302,29,76,17,224,6,616
21160:5975,533,11590,76,10981,17316,2543,4671,311,3034
21164:17,302,8,301,616,518,650,29,866,654
21196:89750,117917,29900,94151,650,26573,24157,63718,83103,74448
21207:17,616,654,58,8,84,61,564,542,2548
21220:1352,10041,2880,1712,5624,189,20806,4568,6713,6266
21246:654,302,58,616,285,650,76,84,289,224
21256:14026,358,1410,17,32242,239,10021,32433,6741,76
21259:650,17,616,302,8,58,654,70,866,518
21266:302,654,8,58,495,354,29,1102,84,616
21272:654,8,616,17,61,301,302,322,58,15
21288:654,224,650,58,17,238,302,1245,162,8
21317:17,654,76,902,616,2200,496,8,564,101
21318:226,84,650,1131,58,76,932,119,375,1790
21354:
21384:3383,10084,23955,32,2215,4996,7040,45268,57630,12573
21401:11679,87,67022,87548,1352,76,105709,48943,17356,18720
21423:
21447:13269,6872,53686,533,62353
21448:302,58,8,616,654,518,84,76,301,861
21469:17,654,58,1405,518,302,61,999,542,616
21476:
21505:81,217,262,17,7516,5767,508,650,2700,16404
21514:12545,2291,22920,347,811,68220,99869,14946,20455,20836
21518:302,654,616,58,354,238,861,363,542,564
21531:
21542:2139,168,984,1405,5699,16188,5480,245,5557,8860
21543:2548,3196,840,10541,508,5111,13049,197,157,5627
21551:115290,48623,13050,100977,49056,100084,71500
21570:
21585:6387,22507,62347,31633,2848,5214,19319,12832,26519,27768
21599:654,76,302,84,17,58,1405,542,861,70
21604:1913,76,226,22614,2848,17,4481,4190,347,610
21608:17,302,654,58,6,84,76,224,616,518
21617:17,861,29,6,15,542,564,8,101,62
21631:
21633:17,302,62,616,182,1535,162,61,138,1299
21637:
21670:87904,73675,28415,84630,118289
21689:1353,67001,34531,45659,18449,47051,2061,1626,29456,87569
21712:61,302,15,17,58,654,245,518,101,32
21713:302,84,354,654,616,58,301,236,787,224
21714:4755,58241,7048,873,81471,3789,1091,4568,901,226
21722:654,302,650,8,616,84,58,518,564,29
21723:58,650,616,17,302,654,542,787,8,322
21732:8642,96115,95482,57550,61920,18959,33919,88594
21737:17,4671,119,787,1119,9594,84,947,8,736
21745:
21763:17,8,58,564,32,1102,84,289,650,518
21774:
21787:17,61,302,103,654,518,616,58,6,542
21794:17,302,616,654,650,8,15,354,84,356
21796:1880,1858,7660,82724,114789,28653,22207,65849,525,80990
21834:17,8,84,518,947,616,873,902,787,1102
21838:5480,168,984,8860,574,10267,8733,877,463,661
21853:1196,302,17,616,58,542,861,364,101,564
21868:70,29,302,58,654,62,650,17,1462,117
21869:947,94,245,1951,1002,4919,7623,931,2345,5738
21908:302,654,58,361,84,616,542,650,76,285
21912:17,616,245,226,363,70,94,654,15,1405
21931:1761,29,1119,28140,113497,2030,9745,17424,1202,1405
21932:
21933:1730,3568,5097,40,890,17,866,4743,84,2139
21934:
21941:2142,39395,245,1524,353,33882,774,185,3162,70923
21943:76,15,81,1382,2513,3214,364,1069,8,358
21944:15,616,101,17,654,61,2030,542,322,302
21945:60977,69230
21947:654,616,650,518,289,302,8,364,32,15
21960:
21967:2579,301,2139,131,1382,429,1405,947,736,61
21968:17,654,58,245,364,616,226,542,70,15
21979:236,3448,776,10075,4203,10641,6673,5080,58,11621
21993:226,70,81,840,616,1790,710,402,29,6379
21996:
22003:48,17,1187,245,654,302,8,2162,354,94
22012:10981,911,8759,11590,10180,2543,17316,2139,3034,5975
22016:654,302,736,84,356,301,162,101,616,354
22017:1730,10039,1023,698,650,17,2139,84,11579,866
22029:17,8,902,650,787,616,1086,76,780,1196
22030:
22036:616,1578,15,650,1245,302,17,182,224,542
22037:87432,29065,66518,105216
22060:94,17,58,654,302,6,787,29,564,84
22080:17,61,1119,76,654,899,616,500,354,302
22085:899,1187,17,6450,736,1119,84,496,4420,302
22102:
22109:542,58,302,650,289,654,238,508,8,1511
22111:17,616,654,6,32,245,354,364,508,29
22116:58,302,17,616,654,29,182,84,162,81
22124:81,226,70,138,508,1050,616,17,363,1535
22128:984,78340,12254,661,719,76,42588,2962,12657,17112
22158:17,302,654,84,354,224,8,616,76,245
22164:17,1535,76,302,654,84,8,616,15,564
22165:17,302,654,616,564,58,76,518,84,1535
22173:2318,1539,34134,931,1326,4542,4194,225,1208,8848
22176:1410,827,441,1002,4444,2347,1744,5122,3977,1256
22184:654,58,17,29,616,1102,8,84,518,162
22198:8,17,616,58,15,542,654,302,1511,554
22201:616,76,564,302,65,698,17,1405,518,262
22213:2121,807,1099,17,363,873,650,518,12710,76
22222:245,2162,1057,1187,6450,774,8151,899,1126,8
22226:8321,3789,226,1790,70,1435,2068,17567,11145,3471
22236:17,302,29,650,32,101,358,76,902,542
22245:698,23595,17498,28632,22059,40,25466,76,31760,6545
22246:61772,947,931,692,7910,496,8,6011,9916,61
22251:81,17,5767,3137,780,731,262,2241,8588,8283
22262:6503,1495,15921,17,24608,8,18139,51517,947,76
22263:58,616,542,654,285,564,84,289,29,861
22280:654,58,616,285,302,650,17,162,1140,15
22286:17,86,616,84,94,61,302,654,518,787
22299:70740,101336,38234,25237,13652,82875,35953,4339
22304:441,24536,508,1744,873,245,1002,90173,1712,70193
22324:
22326:23913,29819,4239,37390,16563,1111,12508,4058,41786,55737
22337:984,168,1326,574,2414,226,760,5480,135,5557
22346:654,302,736,84,356,301,162,101,616,354
22354:63764,66969,37998,702,93054,7676,2311,3476,49874,43177
22363:76,14470,670,63543,27427,361,482,48431,6901,87673
22366:17,361,654,302,29,84,8,354,58,301
22372:654,17,616,518,564,8,61,1405,363,787
22373:15568,38510,70,10905,73583,13083,1995,2638,361,38333
22382:17,8,302,616,4210,1102,58,6,114,32433
22388:
22392:
22399:1352,4755,3107,189,10503,14508,7831,302,1359,140
22400:81,654,5767,17,262,780,302,550,731,138
22401:
22418:44020,226,4131,42888,3407,70,39924,1468,1535,59592
22426:101782,6411,108595,33041,43847,99683,23320,67529,114323
22427:58,101,616,654,84,8,302,999,518,15
22430:654,616,17,302,554,542,861,32,15,1196
22431:24758,17291,3929,5239,40085,8776,654,91306,45456,8579
22436:17,564,58,8,32,650,364,654,1196,302
22459:302,8,654,58,84,650,1102,554,616,483
22464:17,654,616,62,302,518,322,29,76,289
22465:302,616,698,58,29,229,17,654,650,245
22469:168,719,1326,8860,661,1013,1528,984,1400,7838
22476:654,616,58,650,17,76,518,84,542,564
22477:17,302,8,564,262,94,616,285,224,508
22479:
22483:17,654,138,542,302,616,58,29,354,81
22492:616,542,238,654,17,302,76,650,356,224
22493:
22497:28893,38573
22501:17,866,654,76,616,58,65,302,354,749
22515:37131,9812,1984,44363,3323,5802,99719,5925,1023,32059
22521:
22523:654,84,302,736,356,301,1102,354,616,162
22533:
22538:17,518,226,891,861,1187,8,899,409,508
22546:17,518,84,654,1102,616,302,554,866,76
22568:17,58,302,8,654,518,1102,138,190,554
22574:27958,539,873,39515,6074,14820,99574,31746,70292,9652
22575:
22579:81,3137,140,780,3423,262,226,70,7211,76
22580:81,873,931,1360,1402,1099,2937,2121,826,70
22581:17,654,58,302,616,650,564,84,354,518
22583:
22586:17,542,58,564,616,654,302,1086,1196,1050
22592:17,616,518,58,8,15,61,787,999,654
22603:17,302,327,654,32,84,518,224,245,354
22624:4513,6315,1002,16465,3506,3618,4547,1410,8,1065
22639:654,17,542,564,787,518,650,8,15,62
22675:36721,1764,500,62,25358,14705,18055,4722,20735,4420
22681:20888,32824,105897,84943,111262,30771
22682:17,131,654,84,947,119,40,518,899,616
22685:616,17,58,302,518,8,654,15,32,354
22691:654,17,84,15,162,902,8,866,76,301
22699:302,1405,1511,654,58,650,518,616,564,364
22703:17,787,224,508,70,542,554,81,8,564
22706:440,89392,1476,3233,117105,7732,12830,8870,98058,202
22711:51715,13366,81,901,22587,43307,1460,3939,146,23455
22741:70,17,654,301,564,138,29,58,616,76
22748:654,58,17,15,554,76,245,8,6,650
22755:3704,245,1208,4755,1410,2548,564,431,1205,17
22759:17,302,508,616,1535,654,15,650,58,564
22794:16782,17,23763,15483,736,2619,67842,6,16288,4497
